Time,Traffic(#)
2/12/2022 10:59,5546
2/12/2022 11:59,6006
2/12/2022 12:59,5939
2/12/2022 13:59,5682
2/12/2022 14:59,5741
2/12/2022 15:59,5625
2/12/2022 16:59,5194
2/12/2022 17:59,4329
2/12/2022 18:59,3282
2/12/2022 19:59,2576
2/12/2022 20:59,2078
2/12/2022 21:59,1462
2/12/2022 22:59,1359
2/12/2022 23:59,760
2/13/2022 0:59,443
2/13/2022 1:59,258
2/13/2022 2:59,198
2/13/2022 3:59,288
2/13/2022 4:59,484
2/13/2022 5:59,791
2/13/2022 6:59,1125
2/13/2022 7:59,1797
2/13/2022 8:59,2794
2/13/2022 9:59,4042
2/13/2022 10:59,4968
2/13/2022 11:59,5666
2/13/2022 12:59,5691
2/13/2022 13:59,5841
2/13/2022 14:59,5761
2/13/2022 15:59,5241
2/13/2022 16:59,4226
2/13/2022 17:59,3522
2/13/2022 18:59,2690
2/13/2022 19:59,2716
2/13/2022 20:59,1900
2/13/2022 21:59,1063
2/13/2022 22:59,668
2/13/2022 23:59,365
2/14/2022 0:59,228
2/14/2022 1:59,211
2/14/2022 2:59,268
2/14/2022 3:59,647
2/14/2022 4:59,1877
2/14/2022 5:59,4160
2/14/2022 6:59,5627
2/14/2022 7:59,4793
2/14/2022 8:59,4148
2/14/2022 9:59,4018
2/14/2022 10:59,4315
2/14/2022 11:59,4664
2/14/2022 12:59,4604
2/14/2022 13:59,4988
2/14/2022 14:59,6007
2/14/2022 15:59,6914
2/14/2022 16:59,6062
2/14/2022 17:59,3819
2/14/2022 18:59,2588
2/14/2022 19:59,2142
2/14/2022 20:59,1569
2/14/2022 21:59,1036
2/14/2022 22:59,757
2/14/2022 23:59,468
2/15/2022 0:59,321
2/15/2022 1:59,289
2/15/2022 2:59,390
2/15/2022 3:59,684
2/15/2022 4:59,1855
2/15/2022 5:59,4030
2/15/2022 6:59,5688
2/15/2022 7:59,4842
2/15/2022 8:59,4086
2/15/2022 9:59,3895
2/15/2022 10:59,4018
2/15/2022 11:59,4125
2/15/2022 12:59,4217
2/15/2022 13:59,4805
2/15/2022 14:59,5776
2/15/2022 15:59,6878
2/15/2022 16:59,6175
2/15/2022 17:59,3964
2/15/2022 18:59,2675
2/15/2022 19:59,2085
2/15/2022 20:59,1497
2/15/2022 21:59,1233
2/15/2022 22:59,710
2/15/2022 23:59,496
2/16/2022 0:59,325
2/16/2022 1:59,305
2/16/2022 2:59,376
2/16/2022 3:59,679
2/16/2022 4:59,1802
2/16/2022 5:59,3938
2/16/2022 6:59,5355
2/16/2022 7:59,4544
2/16/2022 8:59,3636
2/16/2022 9:59,3659
2/16/2022 10:59,4034
2/16/2022 11:59,4087
2/16/2022 12:59,4067
2/16/2022 13:59,4602
2/16/2022 14:59,5847
2/16/2022 15:59,6855
2/16/2022 16:59,6353
2/16/2022 17:59,4273
2/16/2022 18:59,2861
2/16/2022 19:59,2264
2/16/2022 20:59,1731
2/16/2022 21:59,1322
2/16/2022 22:59,943
2/16/2022 23:59,552
2/17/2022 0:59,326
2/17/2022 1:59,285
2/17/2022 2:59,376
2/17/2022 3:59,676
2/17/2022 4:59,1868
2/17/2022 5:59,3964
2/17/2022 6:59,5468
2/17/2022 7:59,4595
2/17/2022 8:59,4101
2/17/2022 9:59,4167
2/17/2022 10:59,4252
2/17/2022 11:59,4593
2/17/2022 12:59,4783
2/17/2022 13:59,5193
2/17/2022 14:59,6235
2/17/2022 15:59,7249
2/17/2022 16:59,6593
2/17/2022 17:59,4658
2/17/2022 18:59,3210
2/17/2022 19:59,2553
2/17/2022 20:59,1838
2/17/2022 21:59,1206
2/17/2022 22:59,840
2/17/2022 23:59,542
2/18/2022 0:59,373
2/18/2022 1:59,295
2/18/2022 2:59,369
2/18/2022 3:59,640
2/18/2022 4:59,1679
2/18/2022 5:59,3556
2/18/2022 6:59,4675
2/18/2022 7:59,4474
2/18/2022 8:59,4094
2/18/2022 9:59,4422
2/18/2022 10:59,5009
2/18/2022 11:59,5538
2/18/2022 12:59,6020
2/18/2022 13:59,6818
2/18/2022 14:59,7596
2/18/2022 15:59,8181
2/18/2022 16:59,7449
2/18/2022 17:59,5850
2/18/2022 18:59,4342
2/18/2022 19:59,3184
2/18/2022 20:59,2450
2/18/2022 21:59,1590
2/18/2022 22:59,1353
2/18/2022 23:59,764
2/19/2022 0:59,468
2/19/2022 1:59,328
2/19/2022 2:59,295
2/19/2022 3:59,379
2/19/2022 4:59,734
2/19/2022 5:59,1286
2/19/2022 6:59,1766
2/19/2022 7:59,2826
2/19/2022 8:59,4245
2/19/2022 9:59,5264
2/19/2022 10:59,5958
2/19/2022 11:59,6433
2/19/2022 12:59,6154
2/19/2022 13:59,6130
2/19/2022 14:59,5804
2/19/2022 15:59,5388
2/19/2022 16:59,4803
2/19/2022 17:59,3932
2/19/2022 18:59,2592
2/19/2022 19:59,2093
2/19/2022 20:59,1808
2/19/2022 21:59,1388
2/19/2022 22:59,1198
2/19/2022 23:59,763
2/20/2022 0:59,409
2/20/2022 1:59,281
2/20/2022 2:59,287
2/20/2022 3:59,292
2/20/2022 4:59,502
2/20/2022 5:59,845
2/20/2022 6:59,1103
2/20/2022 7:59,1538
2/20/2022 8:59,2248
2/20/2022 9:59,3074
2/20/2022 10:59,3720
2/20/2022 11:59,4193
2/20/2022 12:59,4637
2/20/2022 13:59,4264
2/20/2022 14:59,4255
2/20/2022 15:59,4022
2/20/2022 16:59,3899
2/20/2022 17:59,3277
2/20/2022 18:59,2165
2/20/2022 19:59,1808
2/20/2022 20:59,1446
2/20/2022 21:59,984
2/20/2022 22:59,724
2/20/2022 23:59,475
2/21/2022 0:59,278
2/21/2022 1:59,240
2/21/2022 2:59,214
2/21/2022 3:59,383
2/21/2022 4:59,760
2/21/2022 5:59,1142
2/21/2022 6:59,1387
2/21/2022 7:59,1837
2/21/2022 8:59,2418
2/21/2022 9:59,3478
2/21/2022 10:59,4484
2/21/2022 11:59,4907
2/21/2022 12:59,4889
2/21/2022 13:59,5527
2/21/2022 14:59,5588
2/21/2022 15:59,5007
2/21/2022 16:59,4768
2/21/2022 17:59,3601
2/21/2022 18:59,2525
2/21/2022 19:59,1891
2/21/2022 20:59,1499
2/21/2022 21:59,984
2/21/2022 22:59,607
2/21/2022 23:59,423
2/22/2022 0:59,214
2/22/2022 1:59,215
2/22/2022 2:59,318
2/22/2022 3:59,684
2/22/2022 4:59,1864
2/22/2022 5:59,3856
2/22/2022 6:59,5169
2/22/2022 7:59,4301
2/22/2022 8:59,3941
2/22/2022 9:59,4080
2/22/2022 10:59,4159
2/22/2022 11:59,4446
2/22/2022 12:59,4558
2/22/2022 13:59,4756
2/22/2022 14:59,5760
2/22/2022 15:59,6405
2/22/2022 16:59,6008
2/22/2022 17:59,4038
2/22/2022 18:59,2774
2/22/2022 19:59,2218
2/22/2022 20:59,1708
2/22/2022 21:59,1056
2/22/2022 22:59,804
2/22/2022 23:59,529
2/23/2022 0:59,329
2/23/2022 1:59,261
2/23/2022 2:59,354
2/23/2022 3:59,680
2/23/2022 4:59,1737
2/23/2022 5:59,3741
2/23/2022 6:59,5144
2/23/2022 7:59,4304
2/23/2022 8:59,3751
2/23/2022 9:59,3991
2/23/2022 10:59,4376
2/23/2022 11:59,4422
2/23/2022 12:59,4640
2/23/2022 13:59,5025
2/23/2022 14:59,5978
2/23/2022 15:59,6934
2/23/2022 16:59,6067
2/23/2022 17:59,4206
2/23/2022 18:59,2956
2/23/2022 19:59,2330
2/23/2022 20:59,1824
2/23/2022 21:59,1206
2/23/2022 22:59,798
2/23/2022 23:59,521
2/24/2022 0:59,327
2/24/2022 1:59,291
2/24/2022 2:59,390
2/24/2022 3:59,682
2/24/2022 4:59,1806
2/24/2022 5:59,3955
2/24/2022 6:59,3819
2/24/2022 7:59,4085
2/24/2022 8:59,3904
2/24/2022 9:59,3909
2/24/2022 10:59,4320
2/24/2022 11:59,4478
2/24/2022 12:59,4656
2/24/2022 13:59,5087
2/24/2022 14:59,5879
2/24/2022 15:59,6416
2/24/2022 16:59,6310
2/24/2022 17:59,4397
2/24/2022 18:59,3061
2/24/2022 19:59,2531
2/24/2022 20:59,1931
2/24/2022 21:59,1175
2/24/2022 22:59,854
2/24/2022 23:59,546
2/25/2022 0:59,354
2/25/2022 1:59,298
2/25/2022 2:59,377
2/25/2022 3:59,631
2/25/2022 4:59,1652
2/25/2022 5:59,3756
2/25/2022 6:59,5019
2/25/2022 7:59,4287
2/25/2022 8:59,4299
2/25/2022 9:59,4621
2/25/2022 10:59,5212
2/25/2022 11:59,5510
2/25/2022 12:59,6042
2/25/2022 13:59,6655
2/25/2022 14:59,7170
2/25/2022 15:59,7848
2/25/2022 16:59,7287
2/25/2022 17:59,5708
2/25/2022 18:59,4018
2/25/2022 19:59,3093
2/25/2022 20:59,2368
2/25/2022 21:59,1674
2/25/2022 22:59,1187
2/25/2022 23:59,792
2/26/2022 0:59,438
2/26/2022 1:59,330
2/26/2022 2:59,288
2/26/2022 3:59,374
2/26/2022 4:59,696
2/26/2022 5:59,1347
2/26/2022 6:59,2002
2/26/2022 7:59,2986
2/26/2022 8:59,4116
2/26/2022 9:59,4917
2/26/2022 10:59,5419
2/26/2022 11:59,5745
2/26/2022 12:59,5685
2/26/2022 13:59,5666
2/26/2022 14:59,5571
2/26/2022 15:59,5792
2/26/2022 16:59,5187
2/26/2022 17:59,4294
2/26/2022 18:59,3097
2/26/2022 19:59,2469
2/26/2022 20:59,2139
2/26/2022 21:59,1597
2/26/2022 22:59,1307
2/26/2022 23:59,835
2/27/2022 0:59,449
2/27/2022 1:59,282
2/27/2022 2:59,239
2/27/2022 3:59,297
2/27/2022 4:59,476
2/27/2022 5:59,934
2/27/2022 6:59,1267
2/27/2022 7:59,1970
2/27/2022 8:59,3152
2/27/2022 9:59,4184
2/27/2022 10:59,4857
2/27/2022 11:59,5653
2/27/2022 12:59,5875
2/27/2022 13:59,6072
2/27/2022 14:59,6112
2/27/2022 15:59,5853
2/27/2022 16:59,5007
2/27/2022 17:59,4249
2/27/2022 18:59,3355
2/27/2022 19:59,2452
2/27/2022 20:59,1661
2/27/2022 21:59,1091
2/27/2022 22:59,714
2/27/2022 23:59,395
2/28/2022 0:59,230
2/28/2022 1:59,222
2/28/2022 2:59,322
2/28/2022 3:59,687
2/28/2022 4:59,1919
2/28/2022 5:59,4483
2/28/2022 6:59,5875
2/28/2022 7:59,4999
2/28/2022 8:59,4276
2/28/2022 9:59,4140
2/28/2022 10:59,4504
2/28/2022 11:59,4616
2/28/2022 12:59,4682
2/28/2022 13:59,5078
2/28/2022 14:59,6092
2/28/2022 15:59,7023
2/28/2022 16:59,6241
2/28/2022 17:59,4147
2/28/2022 18:59,2775
2/28/2022 19:59,2258
2/28/2022 20:59,1556
2/28/2022 21:59,1044
2/28/2022 22:59,779
2/28/2022 23:59,471
3/1/2022 0:59,307
3/1/2022 1:59,241
3/1/2022 2:59,352
3/1/2022 3:59,673
3/1/2022 4:59,1874
3/1/2022 5:59,4393
3/1/2022 6:59,5963
3/1/2022 7:59,5123
3/1/2022 8:59,4410
3/1/2022 9:59,4058
3/1/2022 10:59,3825
3/1/2022 11:59,4768
3/1/2022 12:59,4553
3/1/2022 13:59,4870
3/1/2022 14:59,6028
3/1/2022 15:59,7238
3/1/2022 16:59,6617
3/1/2022 17:59,4414
3/1/2022 18:59,3049
3/1/2022 19:59,2371
3/1/2022 20:59,1711
3/1/2022 21:59,1096
3/1/2022 22:59,796
3/1/2022 23:59,499
3/2/2022 0:59,345
3/2/2022 1:59,275
3/2/2022 2:59,350
3/2/2022 3:59,664
3/2/2022 4:59,1902
3/2/2022 5:59,4250
3/2/2022 6:59,5833
3/2/2022 7:59,4842
3/2/2022 8:59,4023
3/2/2022 9:59,3807
3/2/2022 10:59,4074
3/2/2022 11:59,4264
3/2/2022 12:59,4327
3/2/2022 13:59,4632
3/2/2022 14:59,5770
3/2/2022 15:59,6923
3/2/2022 16:59,6587
3/2/2022 17:59,4482
3/2/2022 18:59,3103
3/2/2022 19:59,2342
3/2/2022 20:59,1825
3/2/2022 21:59,1188
3/2/2022 22:59,833
3/2/2022 23:59,535
3/3/2022 0:59,326
3/3/2022 1:59,320
3/3/2022 2:59,395
3/3/2022 3:59,682
3/3/2022 4:59,1810
3/3/2022 5:59,4148
3/3/2022 6:59,5445
3/3/2022 7:59,4536
3/3/2022 8:59,3757
3/3/2022 9:59,3670
3/3/2022 10:59,3955
3/3/2022 11:59,4059
3/3/2022 12:59,4257
3/3/2022 13:59,4640
3/3/2022 14:59,5597
3/3/2022 15:59,6578
3/3/2022 16:59,5831
3/3/2022 17:59,4505
3/3/2022 18:59,2808
3/3/2022 19:59,2364
3/3/2022 20:59,1791
3/3/2022 21:59,1521
3/3/2022 22:59,920
3/3/2022 23:59,578
3/4/2022 0:59,392
3/4/2022 1:59,342
3/4/2022 2:59,381
3/4/2022 3:59,628
3/4/2022 4:59,1649
3/4/2022 5:59,3729
3/4/2022 6:59,5004
3/4/2022 7:59,4472
3/4/2022 8:59,3870
3/4/2022 9:59,3927
3/4/2022 10:59,4358
3/4/2022 11:59,4895
3/4/2022 12:59,5418
3/4/2022 13:59,6331
3/4/2022 14:59,7195
3/4/2022 15:59,7721
3/4/2022 16:59,6971
3/4/2022 17:59,5362
3/4/2022 18:59,3726
3/4/2022 19:59,2662
3/4/2022 20:59,2347
3/4/2022 21:59,1708
3/4/2022 22:59,1031
3/4/2022 23:59,695
3/5/2022 0:59,489
3/5/2022 1:59,347
3/5/2022 2:59,335
3/5/2022 3:59,359
3/5/2022 4:59,747
3/5/2022 5:59,1279
3/5/2022 6:59,1829
3/5/2022 7:59,2901
3/5/2022 8:59,3999
3/5/2022 9:59,4909
3/5/2022 10:59,5218
3/5/2022 11:59,5777
3/5/2022 12:59,5760
3/5/2022 13:59,5511
3/5/2022 14:59,5317
3/5/2022 15:59,5336
3/5/2022 16:59,5007
3/5/2022 17:59,4262
3/5/2022 18:59,3074
3/5/2022 19:59,2639
3/5/2022 20:59,2229
3/5/2022 21:59,1492
3/5/2022 22:59,1253
3/5/2022 23:59,793
3/6/2022 0:59,471
3/6/2022 1:59,339
3/6/2022 2:59,253
3/6/2022 3:59,286
3/6/2022 4:59,465
3/6/2022 5:59,851
3/6/2022 6:59,1194
3/6/2022 7:59,1976
3/6/2022 8:59,2898
3/6/2022 9:59,3938
3/6/2022 10:59,4899
3/6/2022 11:59,5577
3/6/2022 12:59,5807
3/6/2022 13:59,6074
3/6/2022 14:59,6070
3/6/2022 15:59,5665
3/6/2022 16:59,5043
3/6/2022 17:59,4282
3/6/2022 18:59,3317
3/6/2022 19:59,2499
3/6/2022 20:59,1864
3/6/2022 21:59,1083
3/6/2022 22:59,674
3/6/2022 23:59,402
3/7/2022 0:59,252
3/7/2022 1:59,210
3/7/2022 2:59,292
3/7/2022 3:59,667
3/7/2022 4:59,1914
3/7/2022 5:59,4329
3/7/2022 6:59,5846
3/7/2022 7:59,4902
3/7/2022 8:59,4183
3/7/2022 9:59,4109
3/7/2022 10:59,4185
3/7/2022 11:59,4396
3/7/2022 12:59,4434
3/7/2022 13:59,4610
3/7/2022 14:59,5564
3/7/2022 15:59,6862
3/7/2022 16:59,6241
3/7/2022 17:59,3997
3/7/2022 18:59,2558
3/7/2022 19:59,2151
3/7/2022 20:59,1509
3/7/2022 21:59,1236
3/7/2022 22:59,988
3/7/2022 23:59,447
3/8/2022 0:59,260
3/8/2022 1:59,250
3/8/2022 2:59,397
3/8/2022 3:59,691
3/8/2022 4:59,1879
3/8/2022 5:59,4339
3/8/2022 6:59,5934
3/8/2022 7:59,5004
3/8/2022 8:59,4015
3/8/2022 9:59,3855
3/8/2022 10:59,3997
3/8/2022 11:59,4098
3/8/2022 12:59,4075
3/8/2022 13:59,4555
3/8/2022 14:59,5730
3/8/2022 15:59,7230
3/8/2022 16:59,6286
3/8/2022 17:59,4073
3/8/2022 18:59,2716
3/8/2022 19:59,2225
3/8/2022 20:59,1663
3/8/2022 21:59,1437
3/8/2022 22:59,824
3/8/2022 23:59,509
3/9/2022 0:59,300
3/9/2022 1:59,298
3/9/2022 2:59,365
3/9/2022 3:59,657
3/9/2022 4:59,1846
3/9/2022 5:59,4231
3/9/2022 6:59,5822
3/9/2022 7:59,4925
3/9/2022 8:59,4048
3/9/2022 9:59,3997
3/9/2022 10:59,4163
3/9/2022 11:59,4319
3/9/2022 12:59,4204
3/9/2022 13:59,4692
3/9/2022 14:59,5962
3/9/2022 15:59,7378
3/9/2022 16:59,6496
3/9/2022 17:59,4357
3/9/2022 18:59,3002
3/9/2022 19:59,2487
3/9/2022 20:59,1778
3/9/2022 21:59,1338
3/9/2022 22:59,879
3/9/2022 23:59,522
3/10/2022 0:59,339
3/10/2022 1:59,301
3/10/2022 2:59,358
3/10/2022 3:59,695
3/10/2022 4:59,1866
3/10/2022 5:59,4287
3/10/2022 6:59,5800
3/10/2022 7:59,4959
3/10/2022 8:59,4142
3/10/2022 9:59,4062
3/10/2022 10:59,4292
3/10/2022 11:59,4515
3/10/2022 12:59,4734
3/10/2022 13:59,5098
3/10/2022 14:59,6234
3/10/2022 15:59,7507
3/10/2022 16:59,6832
3/10/2022 17:59,4524
3/10/2022 18:59,3312
3/10/2022 19:59,2600
3/10/2022 20:59,1913
3/10/2022 21:59,1485
3/10/2022 22:59,861
3/10/2022 23:59,558
3/11/2022 0:59,353
3/11/2022 1:59,290
3/11/2022 2:59,329
3/11/2022 3:59,635
3/11/2022 4:59,1692
3/11/2022 5:59,3874
3/11/2022 6:59,5473
3/11/2022 7:59,5051
3/11/2022 8:59,4406
3/11/2022 9:59,4538
3/11/2022 10:59,4996
3/11/2022 11:59,5430
3/11/2022 12:59,6009
3/11/2022 13:59,6479
3/11/2022 14:59,7671
3/11/2022 15:59,8182
3/11/2022 16:59,7333
3/11/2022 17:59,5639
3/11/2022 18:59,3876
3/11/2022 19:59,2987
3/11/2022 20:59,2272
3/11/2022 21:59,1743
3/11/2022 22:59,1126
3/11/2022 23:59,724
3/12/2022 0:59,465
3/12/2022 1:59,307
3/12/2022 2:59,276
3/12/2022 3:59,379
3/12/2022 4:59,719
3/12/2022 5:59,1265
3/12/2022 6:59,1893
3/12/2022 7:59,2999
3/12/2022 8:59,4053
3/12/2022 9:59,4810
3/12/2022 10:59,5321
3/12/2022 11:59,5682
3/12/2022 12:59,5652
3/12/2022 13:59,5626
3/12/2022 14:59,5576
3/12/2022 15:59,5404
3/12/2022 16:59,4950
3/12/2022 17:59,4110
3/12/2022 18:59,3078
3/12/2022 19:59,2768
3/12/2022 20:59,2305
3/12/2022 21:59,1482
3/12/2022 22:59,1163
3/12/2022 23:59,774
3/13/2022 0:59,482
3/13/2022 1:59,0
3/13/2022 2:59,391
3/13/2022 3:59,385
3/13/2022 4:59,454
3/13/2022 5:59,766
3/13/2022 6:59,964
3/13/2022 7:59,1603
3/13/2022 8:59,2446
3/13/2022 9:59,3281
3/13/2022 10:59,4420
3/13/2022 11:59,5354
3/13/2022 12:59,5766
3/13/2022 13:59,5872
3/13/2022 14:59,5796
3/13/2022 15:59,5725
3/13/2022 16:59,4945
3/13/2022 17:59,4126
3/13/2022 18:59,3129
3/13/2022 19:59,2506
3/13/2022 20:59,1752
3/13/2022 21:59,1143
3/13/2022 22:59,723
3/13/2022 23:59,462
3/14/2022 0:59,280
3/14/2022 1:59,244
3/14/2022 2:59,303
3/14/2022 3:59,673
3/14/2022 4:59,1886
3/14/2022 5:59,4340
3/14/2022 6:59,5744
3/14/2022 7:59,4945
3/14/2022 8:59,4093
3/14/2022 9:59,3966
3/14/2022 10:59,4289
3/14/2022 11:59,4446
3/14/2022 12:59,4428
3/14/2022 13:59,4886
3/14/2022 14:59,5870
3/14/2022 15:59,6841
3/14/2022 16:59,6358
3/14/2022 17:59,4093
3/14/2022 18:59,2848
3/14/2022 19:59,2344
3/14/2022 20:59,1647
3/14/2022 21:59,1056
3/14/2022 22:59,779
3/14/2022 23:59,467
3/15/2022 0:59,320
3/15/2022 1:59,306
3/15/2022 2:59,323
3/15/2022 3:59,704
3/15/2022 4:59,1898
3/15/2022 5:59,4394
3/15/2022 6:59,5959
3/15/2022 7:59,5113
3/15/2022 8:59,4184
3/15/2022 9:59,3966
3/15/2022 10:59,4194
3/15/2022 11:59,4400
3/15/2022 12:59,4718
3/15/2022 13:59,4960
3/15/2022 14:59,5962
3/15/2022 15:59,7181
3/15/2022 16:59,6466
3/15/2022 17:59,4248
3/15/2022 18:59,2993
3/15/2022 19:59,2444
3/15/2022 20:59,1818
3/15/2022 21:59,1237
3/15/2022 22:59,891
3/15/2022 23:59,523
3/16/2022 0:59,333
3/16/2022 1:59,307
3/16/2022 2:59,381
3/16/2022 3:59,681
3/16/2022 4:59,1897
3/16/2022 5:59,4330
3/16/2022 6:59,5884
3/16/2022 7:59,5098
3/16/2022 8:59,4183
3/16/2022 9:59,4123
3/16/2022 10:59,4284
3/16/2022 11:59,4356
3/16/2022 12:59,4624
3/16/2022 13:59,5272
3/16/2022 14:59,6119
3/16/2022 15:59,7523
3/16/2022 16:59,5032
3/16/2022 17:59,5059
3/16/2022 18:59,3195
3/16/2022 19:59,2590
3/16/2022 20:59,1895
3/16/2022 21:59,1367
3/16/2022 22:59,1130
3/16/2022 23:59,572
3/17/2022 0:59,353
3/17/2022 1:59,316
3/17/2022 2:59,375
3/17/2022 3:59,691
3/17/2022 4:59,1906
3/17/2022 5:59,4267
3/17/2022 6:59,5873
3/17/2022 7:59,5074
3/17/2022 8:59,4272
3/17/2022 9:59,4167
3/17/2022 10:59,4636
3/17/2022 11:59,4746
3/17/2022 12:59,4797
3/17/2022 13:59,5419
3/17/2022 14:59,6550
3/17/2022 15:59,7694
3/17/2022 16:59,7047
3/17/2022 17:59,5054
3/17/2022 18:59,3528
3/17/2022 19:59,2803
3/17/2022 20:59,2107
3/17/2022 21:59,1586
3/17/2022 22:59,986
3/17/2022 23:59,563
3/18/2022 0:59,415
3/18/2022 1:59,370
3/18/2022 2:59,401
3/18/2022 3:59,616
3/18/2022 4:59,1696
3/18/2022 5:59,3920
3/18/2022 6:59,5391
3/18/2022 7:59,4958
3/18/2022 8:59,4464
3/18/2022 9:59,4768
3/18/2022 10:59,5376
3/18/2022 11:59,5788
3/18/2022 12:59,6052
3/18/2022 13:59,6482
3/18/2022 14:59,7209
3/18/2022 15:59,8565
3/18/2022 16:59,7599
3/18/2022 17:59,5879
3/18/2022 18:59,4376
3/18/2022 19:59,3384
3/18/2022 20:59,2629
3/18/2022 21:59,2073
3/18/2022 22:59,1288
3/18/2022 23:59,794
3/19/2022 0:59,508
3/19/2022 1:59,359
3/19/2022 2:59,301
3/19/2022 3:59,387
3/19/2022 4:59,721
3/19/2022 5:59,1411
3/19/2022 6:59,1997
3/19/2022 7:59,3003
3/19/2022 8:59,4246
3/19/2022 9:59,5004
3/19/2022 10:59,5535
3/19/2022 11:59,5958
3/19/2022 12:59,5992
3/19/2022 13:59,6066
3/19/2022 14:59,5749
3/19/2022 15:59,5776
3/19/2022 16:59,5394
3/19/2022 17:59,4464
3/19/2022 18:59,3487
3/19/2022 19:59,2985
3/19/2022 20:59,2504
3/19/2022 21:59,1909
3/19/2022 22:59,1344
3/19/2022 23:59,847
3/20/2022 0:59,511
3/20/2022 1:59,332
3/20/2022 2:59,246
3/20/2022 3:59,297
3/20/2022 4:59,465
3/20/2022 5:59,788
3/20/2022 6:59,1082
3/20/2022 7:59,1513
3/20/2022 8:59,2415
3/20/2022 9:59,3179
3/20/2022 10:59,4073
3/20/2022 11:59,4733
3/20/2022 12:59,5300
3/20/2022 13:59,5546
3/20/2022 14:59,6024
3/20/2022 15:59,5704
3/20/2022 16:59,4818
3/20/2022 17:59,4135
3/20/2022 18:59,3125
3/20/2022 19:59,2434
3/20/2022 20:59,1753
3/20/2022 21:59,1189
3/20/2022 22:59,730
3/20/2022 23:59,470
3/21/2022 0:59,272
3/21/2022 1:59,250
3/21/2022 2:59,296
3/21/2022 3:59,716
3/21/2022 4:59,1900
3/21/2022 5:59,4387
3/21/2022 6:59,5806
3/21/2022 7:59,4989
3/21/2022 8:59,4384
3/21/2022 9:59,4453
3/21/2022 10:59,4621
3/21/2022 11:59,4869
3/21/2022 12:59,4866
3/21/2022 13:59,5173
3/21/2022 14:59,6186
3/21/2022 15:59,6872
3/21/2022 16:59,6271
3/21/2022 17:59,4343
3/21/2022 18:59,2915
3/21/2022 19:59,2423
3/21/2022 20:59,1721
3/21/2022 21:59,1127
3/21/2022 22:59,749
3/21/2022 23:59,465
3/22/2022 0:59,316
3/22/2022 1:59,304
3/22/2022 2:59,351
3/22/2022 3:59,736
3/22/2022 4:59,1969
3/22/2022 5:59,4424
3/22/2022 6:59,5898
3/22/2022 7:59,5037
3/22/2022 8:59,4252
3/22/2022 9:59,4205
3/22/2022 10:59,4379
3/22/2022 11:59,4511
3/22/2022 12:59,4512
3/22/2022 13:59,5117
3/22/2022 14:59,6208
3/22/2022 15:59,7334
3/22/2022 16:59,6712
3/22/2022 17:59,4297
3/22/2022 18:59,2968
3/22/2022 19:59,2439
3/22/2022 20:59,1746
3/22/2022 21:59,1428
3/22/2022 22:59,873
3/22/2022 23:59,548
3/23/2022 0:59,357
3/23/2022 1:59,342
3/23/2022 2:59,395
3/23/2022 3:59,727
3/23/2022 4:59,1945
3/23/2022 5:59,4418
3/23/2022 6:59,5855
3/23/2022 7:59,5005
3/23/2022 8:59,4219
3/23/2022 9:59,4303
3/23/2022 10:59,4570
3/23/2022 11:59,4703
3/23/2022 12:59,4765
3/23/2022 13:59,5185
3/23/2022 14:59,6481
3/23/2022 15:59,7407
3/23/2022 16:59,6534
3/23/2022 17:59,4535
3/23/2022 18:59,3267
3/23/2022 19:59,2786
3/23/2022 20:59,1942
3/23/2022 21:59,1310
3/23/2022 22:59,898
3/23/2022 23:59,495
3/24/2022 0:59,376
3/24/2022 1:59,315
3/24/2022 2:59,380
3/24/2022 3:59,701
3/24/2022 4:59,1851
3/24/2022 5:59,4281
3/24/2022 6:59,5722
3/24/2022 7:59,5016
3/24/2022 8:59,4246
3/24/2022 9:59,4353
3/24/2022 10:59,4550
3/24/2022 11:59,4886
3/24/2022 12:59,5033
3/24/2022 13:59,5490
3/24/2022 14:59,6562
3/24/2022 15:59,7792
3/24/2022 16:59,6816
3/24/2022 17:59,4760
3/24/2022 18:59,3526
3/24/2022 19:59,2789
3/24/2022 20:59,2088
3/24/2022 21:59,1385
3/24/2022 22:59,914
3/24/2022 23:59,606
3/25/2022 0:59,370
3/25/2022 1:59,321
3/25/2022 2:59,383
3/25/2022 3:59,653
3/25/2022 4:59,1661
3/25/2022 5:59,4009
3/25/2022 6:59,5355
3/25/2022 7:59,4965
3/25/2022 8:59,4700
3/25/2022 9:59,4841
3/25/2022 10:59,5569
3/25/2022 11:59,6042
3/25/2022 12:59,6381
3/25/2022 13:59,6995
3/25/2022 14:59,7885
3/25/2022 15:59,8615
3/25/2022 16:59,8001
3/25/2022 17:59,6156
3/25/2022 18:59,4478
3/25/2022 19:59,3494
3/25/2022 20:59,2688
3/25/2022 21:59,1908
3/25/2022 22:59,1297
3/25/2022 23:59,771
3/26/2022 0:59,477
3/26/2022 1:59,377
3/26/2022 2:59,289
3/26/2022 3:59,382
3/26/2022 4:59,680
3/26/2022 5:59,1302
3/26/2022 6:59,1895
3/26/2022 7:59,2899
3/26/2022 8:59,4108
3/26/2022 9:59,5123
3/26/2022 10:59,5764
3/26/2022 11:59,6282
3/26/2022 12:59,6244
3/26/2022 13:59,6075
3/26/2022 14:59,6042
3/26/2022 15:59,5846
3/26/2022 16:59,5333
3/26/2022 17:59,4495
3/26/2022 18:59,3445
