Date,HOEP and Global Adjustment
2/23/2022,84.87
2/23/2022,109.45
2/23/2022,77.23
2/23/2022,69.36
2/23/2022,72.04
2/23/2022,74.19
2/23/2022,105.95
2/23/2022,105.48
2/23/2022,107.02
2/23/2022,104.94
2/23/2022,103.3
2/23/2022,79.26
2/23/2022,77.22
2/23/2022,104.98
2/23/2022,92.76
2/23/2022,106.22
2/23/2022,119.37
2/23/2022,151
2/23/2022,118.44
2/23/2022,130.29
2/23/2022,129.86
2/23/2022,114.91
2/23/2022,107.71
2/24/2022,106.96
2/24/2022,106.88
2/24/2022,107.1
2/24/2022,106.18
2/24/2022,101.05
2/24/2022,108.58
2/24/2022,111.66
2/24/2022,116.33
2/24/2022,112.02
2/24/2022,112.52
2/24/2022,111.02
2/24/2022,106.32
2/24/2022,105.63
2/24/2022,104.3
2/24/2022,104.27
2/24/2022,101.04
2/24/2022,106.42
2/24/2022,106.27
2/24/2022,110.64
2/24/2022,116.63
2/24/2022,123.17
2/24/2022,113.87
2/24/2022,107.23
2/24/2022,107.6
2/25/2022,110.36
2/25/2022,108.65
2/25/2022,108.82
2/25/2022,110.4
2/25/2022,112.27
2/25/2022,113.31
2/25/2022,120.21
2/25/2022,148.86
2/25/2022,136.28
2/25/2022,227.56
2/25/2022,470.27
2/25/2022,168.3
2/25/2022,119.87
2/25/2022,118.07
2/25/2022,115.75
2/25/2022,117.85
2/25/2022,137.02
2/25/2022,144.29
2/25/2022,178.01
2/25/2022,205.51
2/25/2022,145.35
2/25/2022,132.5
2/25/2022,120.34
2/25/2022,113.98
2/26/2022,111.03
2/26/2022,108.07
2/26/2022,109.55
2/26/2022,106.62
2/26/2022,109.71
2/26/2022,109.2
2/26/2022,113.63
2/26/2022,115
2/26/2022,110.6
2/26/2022,108.65
2/26/2022,108.9
2/26/2022,106.37
2/26/2022,106.36
2/26/2022,106.38
2/26/2022,105.93
2/26/2022,105.54
2/26/2022,105.17
2/26/2022,106.51
2/26/2022,106.48
2/26/2022,106.41
2/26/2022,106.48
2/26/2022,107.55
2/26/2022,108.23
2/26/2022,96.71
2/27/2022,75.69
2/27/2022,74.36
2/27/2022,76.19
2/27/2022,76.17
2/27/2022,76.18
2/27/2022,76.19
2/27/2022,83.61
2/27/2022,90.13
2/27/2022,88.05
2/27/2022,92.5
2/27/2022,77.22
2/27/2022,76.6
2/27/2022,73.65
2/27/2022,77.19
2/27/2022,82.06
2/27/2022,81.68
2/27/2022,103.56
2/27/2022,106.75
2/27/2022,107.43
2/27/2022,107.17
2/27/2022,106.58
2/27/2022,93.89
2/27/2022,99.29
2/27/2022,95.69
2/28/2022,106.6
2/28/2022,106.75
2/28/2022,107.74
2/28/2022,110.22
2/28/2022,102.63
2/28/2022,107.14
2/28/2022,112.99
2/28/2022,142.87
2/28/2022,112.17
2/28/2022,107.28
2/28/2022,107.2
2/28/2022,106.45
2/28/2022,106.45
2/28/2022,107.98
2/28/2022,108
2/28/2022,108.35
2/28/2022,108.43
2/28/2022,111.37
2/28/2022,111.13
2/28/2022,109.8
2/28/2022,110.65
2/28/2022,109.73
2/28/2022,104.69
2/28/2022,102.52
3/1/2022,104.47
3/1/2022,101.44
3/1/2022,105.16
3/1/2022,106.7
3/1/2022,108.06
3/1/2022,107.68
3/1/2022,108.09
3/1/2022,110.04
3/1/2022,110.89
3/1/2022,113.63
3/1/2022,115.48
3/1/2022,110.42
3/1/2022,109.19
3/1/2022,107.73
3/1/2022,106.08
3/1/2022,105.51
3/1/2022,106.99
3/1/2022,107.86
3/1/2022,107.43
3/1/2022,106.99
3/1/2022,107.72
3/1/2022,107.68
3/1/2022,105.64
3/1/2022,104.78
3/2/2022,104.66
3/2/2022,104.64
3/2/2022,104.61
3/2/2022,105.53
3/2/2022,102.64
3/2/2022,107.04
3/2/2022,109.34
3/2/2022,111.8
3/2/2022,110.23
3/2/2022,109.51
3/2/2022,105.22
3/2/2022,99.31
3/2/2022,96.62
3/2/2022,103.4
3/2/2022,103.93
3/2/2022,100.24
3/2/2022,104.6
3/2/2022,105.85
3/2/2022,110.51
3/2/2022,106.55
3/2/2022,103.38
3/2/2022,101.85
3/2/2022,69.3
3/2/2022,62.85
3/3/2022,62.85
3/3/2022,62.85
3/3/2022,75.59
3/3/2022,91.77
3/3/2022,82.57
3/3/2022,101.84
3/3/2022,107.6
3/3/2022,113.94
3/3/2022,110.2
3/3/2022,111.78
3/3/2022,108.57
3/3/2022,107.58
3/3/2022,102.33
3/3/2022,96.29
3/3/2022,95.31
3/3/2022,93.39
3/3/2022,99.44
3/3/2022,105.62
3/3/2022,117.48
3/3/2022,115.91
3/3/2022,111.18
3/3/2022,109.31
3/3/2022,109.31
3/3/2022,105.29
3/4/2022,105.52
3/4/2022,106.14
3/4/2022,100.51
3/4/2022,99.66
3/4/2022,102.45
3/4/2022,108.35
3/4/2022,111.42
3/4/2022,113.71
3/4/2022,114.39
3/4/2022,108.4
3/4/2022,106.58
3/4/2022,99.31
3/4/2022,96.73
3/4/2022,96.56
3/4/2022,100.72
3/4/2022,100.38
3/4/2022,98.43
3/4/2022,104.85
3/4/2022,106.21
3/4/2022,106.19
3/4/2022,106.18
3/4/2022,106.4
3/4/2022,105.1
3/4/2022,102.88
3/5/2022,107.51
3/5/2022,107.01
3/5/2022,104.65
3/5/2022,93.44
3/5/2022,76.16
3/5/2022,70.66
3/5/2022,68.6
3/5/2022,67.43
3/5/2022,74.42
3/5/2022,96.81
3/5/2022,92.09
3/5/2022,86.18
3/5/2022,79.35
3/5/2022,77.19
3/5/2022,89.77
3/5/2022,108.35
3/5/2022,101.82
3/5/2022,99.85
3/5/2022,115.18
3/5/2022,101.7
3/5/2022,74.49
3/5/2022,72.3
3/5/2022,66.96
3/5/2022,62.85
3/6/2022,62.85
3/6/2022,62.85
3/6/2022,62.85
3/6/2022,62.85
3/6/2022,62.85
3/6/2022,62.85
3/6/2022,62.85
3/6/2022,62.85
3/6/2022,62.85
3/6/2022,62.85
3/6/2022,62.85
3/6/2022,62.85
3/6/2022,62.85
3/6/2022,62.85
3/6/2022,62.85
3/6/2022,62.85
3/6/2022,69.92
3/6/2022,106.8
3/6/2022,84.85
3/6/2022,97.18
3/6/2022,98.89
3/6/2022,108.63
3/6/2022,129.3
3/6/2022,130.96
3/7/2022,114.34
3/7/2022,80.58
3/7/2022,77.22
3/7/2022,77.19
3/7/2022,75.78
3/7/2022,64.44
3/7/2022,103.5
3/7/2022,110.29
3/7/2022,111.63
3/7/2022,111.51
3/7/2022,112.02
3/7/2022,115.78
3/7/2022,113.84
3/7/2022,111.14
3/7/2022,108.55
3/7/2022,108.38
3/7/2022,111.48
3/7/2022,111.51
3/7/2022,111.73
3/7/2022,111.16
3/7/2022,108.2
3/7/2022,108.58
3/7/2022,92.36
3/7/2022,85.77
3/8/2022,88.78
3/8/2022,83.72
3/8/2022,77.22
3/8/2022,94.76
3/8/2022,92.66
3/8/2022,106.82
3/8/2022,108.06
3/8/2022,116.01
3/8/2022,118.66
3/8/2022,113.62
3/8/2022,111.67
3/8/2022,109.75
3/8/2022,108.21
3/8/2022,106.21
3/8/2022,106.07
3/8/2022,104.79
3/8/2022,108.21
3/8/2022,108.78
3/8/2022,109.75
3/8/2022,109.25
3/8/2022,113.41
3/8/2022,111.36
3/8/2022,108.35
3/8/2022,78.27
3/9/2022,99.49
3/9/2022,101.33
3/9/2022,104.17
3/9/2022,108.81
3/9/2022,107.65
3/9/2022,106.73
3/9/2022,110.71
3/9/2022,112.48
3/9/2022,110.88
3/9/2022,110.66
3/9/2022,110.66
3/9/2022,107.81
3/9/2022,107.52
3/9/2022,106.28
3/9/2022,103.17
3/9/2022,102.83
3/9/2022,97.29
3/9/2022,103.51
3/9/2022,106.79
3/9/2022,106.37
3/9/2022,107.12
3/9/2022,107.9
3/9/2022,102.06
3/9/2022,87.54
3/10/2022,105.67
3/10/2022,104.19
3/10/2022,105
3/10/2022,106.39
3/10/2022,105.91
3/10/2022,105.19
3/10/2022,105.34
3/10/2022,108.23
3/10/2022,108.48
3/10/2022,106.81
3/10/2022,106.53
3/10/2022,106.44
3/10/2022,105.32
3/10/2022,104.35
3/10/2022,94.61
3/10/2022,105.52
3/10/2022,103.91
3/10/2022,106.26
3/10/2022,105.55
3/10/2022,106.11
3/10/2022,109.57
3/10/2022,110.22
3/10/2022,112.46
3/10/2022,107.69
3/11/2022,105.99
3/11/2022,105.19
3/11/2022,102.78
3/11/2022,101.02
3/11/2022,100.56
3/11/2022,106.68
3/11/2022,107.97
3/11/2022,113.04
3/11/2022,115.4
3/11/2022,110.89
3/11/2022,110.78
3/11/2022,115.84
3/11/2022,116.98
3/11/2022,112.53
3/11/2022,111.48
3/11/2022,110.71
3/11/2022,109.84
3/11/2022,110.15
3/11/2022,111.24
3/11/2022,109.19
3/11/2022,107.17
3/11/2022,107.51
3/11/2022,104.15
3/11/2022,81.01
3/12/2022,69.81
3/12/2022,75.64
3/12/2022,77.17
3/12/2022,77.18
3/12/2022,77.21
3/12/2022,76.45
3/12/2022,76.49
3/12/2022,87.17
3/12/2022,104.19
3/12/2022,101.67
3/12/2022,104.71
3/12/2022,107.28
3/12/2022,99.06
3/12/2022,77.21
3/12/2022,77.2
3/12/2022,92.11
3/12/2022,92.98
3/12/2022,107.94
3/12/2022,108.71
3/12/2022,108.2
3/12/2022,107.79
3/12/2022,108.39
3/12/2022,110.6
3/12/2022,110.07
3/13/2022,108.48
3/13/2022,107.74
3/13/2022,105.86
3/13/2022,107.79
3/13/2022,107.4
3/13/2022,107.29
3/13/2022,107.25
3/13/2022,107.65
3/13/2022,99.03
3/13/2022,105.66
3/13/2022,107.63
3/13/2022,106.86
3/13/2022,104.65
3/13/2022,94.5
3/13/2022,106.88
3/13/2022,109.45
3/13/2022,110.85
3/13/2022,111.07
3/13/2022,110.79
3/13/2022,110.73
3/13/2022,108.31
3/13/2022,107.82
3/13/2022,107.71
3/13/2022,110.31
3/14/2022,113.93
3/14/2022,104.67
3/14/2022,107.27
3/14/2022,97.44
3/14/2022,107.48
3/14/2022,107.88
3/14/2022,110.63
3/14/2022,110.75
3/14/2022,110.66
3/14/2022,109.68
3/14/2022,108.97
3/14/2022,107.59
3/14/2022,106.34
3/14/2022,99.42
3/14/2022,103.96
3/14/2022,103.19
3/14/2022,107.65
3/14/2022,107.48
3/14/2022,108.24
3/14/2022,107.76
3/14/2022,107.47
3/14/2022,107.7
3/14/2022,108.47
3/14/2022,105.67
3/15/2022,104.22
3/15/2022,104.85
3/15/2022,106.55
3/15/2022,106.74
3/15/2022,103.48
3/15/2022,104.32
3/15/2022,105.57
3/15/2022,109.23
3/15/2022,107.96
3/15/2022,106.77
3/15/2022,106.56
3/15/2022,107.44
3/15/2022,109.42
3/15/2022,109.75
3/15/2022,109.4
3/15/2022,106.88
3/15/2022,106.91
3/15/2022,109.43
3/15/2022,109.67
3/15/2022,109.22
3/15/2022,106.04
3/15/2022,104.1
3/15/2022,105.21
3/15/2022,107.33
3/16/2022,105.96
3/16/2022,106.08
3/16/2022,104.26
3/16/2022,105.17
3/16/2022,102.49
3/16/2022,105.36
3/16/2022,107.95
3/16/2022,112.81
3/16/2022,107.17
3/16/2022,107.14
3/16/2022,106.09
3/16/2022,105.88
3/16/2022,105.66
3/16/2022,105.75
3/16/2022,105.68
3/16/2022,105.44
3/16/2022,105.35
3/16/2022,105.01
3/16/2022,104.18
3/16/2022,92.87
3/16/2022,84.97
3/16/2022,79.65
3/16/2022,76.83
3/16/2022,76
3/17/2022,77.2
3/17/2022,82.76
3/17/2022,93.76
3/17/2022,99.91
3/17/2022,85.19
3/17/2022,79.04
3/17/2022,96.25
3/17/2022,106.79
3/17/2022,106.04
3/17/2022,103.12
3/17/2022,106.27
3/17/2022,107.42
3/17/2022,106.22
3/17/2022,97.91
3/17/2022,98.56
3/17/2022,99.3
3/17/2022,106.18
3/17/2022,106.74
3/17/2022,107.68
3/17/2022,104.75
3/17/2022,94.31
3/17/2022,92.9
3/17/2022,92.88
3/17/2022,97.49
3/18/2022,105.35
3/18/2022,93.38
3/18/2022,78.97
3/18/2022,70.94
3/18/2022,78.76
3/18/2022,89.93
3/18/2022,104.56
3/18/2022,108.46
3/18/2022,109.93
3/18/2022,109.43
3/18/2022,108.46
3/18/2022,107.95
3/18/2022,107.86
3/18/2022,107.43
3/18/2022,107.58
3/18/2022,101.37
3/18/2022,99.82
3/18/2022,75.82
3/18/2022,72.65
3/18/2022,66.74
3/18/2022,73.7
3/18/2022,88.57
3/18/2022,85.2
3/18/2022,75.97
3/19/2022,74.72
3/19/2022,70.96
3/19/2022,76.39
3/19/2022,68.62
3/19/2022,70.76
3/19/2022,87.34
3/19/2022,104.76
3/19/2022,97.4
3/19/2022,92.52
3/19/2022,90.04
3/19/2022,110.01
3/19/2022,112.35
3/19/2022,109.04
3/19/2022,98.86
3/19/2022,101.14
3/19/2022,110.8
3/19/2022,89.48
3/19/2022,77.19
3/19/2022,77.16
3/19/2022,95.85
3/19/2022,90.3
3/19/2022,72.37
3/19/2022,71.07
3/19/2022,74.59
3/20/2022,74.7
3/20/2022,77.22
3/20/2022,89.95
3/20/2022,97.86
3/20/2022,76.46
3/20/2022,83.97
3/20/2022,91.03
3/20/2022,84.05
3/20/2022,110.75
3/20/2022,98.78
3/20/2022,91.12
3/20/2022,80.59
3/20/2022,82.67
3/20/2022,70.46
3/20/2022,71.85
3/20/2022,76.14
3/20/2022,95.13
3/20/2022,100.74
3/20/2022,107.72
3/20/2022,107.85
3/20/2022,107.12
3/20/2022,101.65
3/20/2022,100.58
3/20/2022,95.96
3/21/2022,77.21
3/21/2022,102.27
3/21/2022,104.42
3/21/2022,106.02
3/21/2022,103.51
3/21/2022,107.94
3/21/2022,109.07
3/21/2022,108.05
3/21/2022,107.38
3/21/2022,107.27
3/21/2022,106.43
3/21/2022,105.14
3/21/2022,106.39
3/21/2022,105.97
3/21/2022,100.53
3/21/2022,101.5
3/21/2022,106.91
3/21/2022,106.81
3/21/2022,107.08
3/21/2022,106.76
3/21/2022,106.8
3/21/2022,105.23
3/21/2022,106.31
3/21/2022,109.06
3/22/2022,111.26
3/22/2022,105.67
3/22/2022,109.09
3/22/2022,77.27
3/22/2022,91.41
3/22/2022,102.67
3/22/2022,107.18
3/22/2022,105.41
3/22/2022,100.09
3/22/2022,105.6
3/22/2022,105.13
3/22/2022,108.4
3/22/2022,115.49
3/22/2022,110.23
3/22/2022,106.58
3/22/2022,102.31
3/22/2022,101.96
3/22/2022,105.35
3/22/2022,443.24
3/22/2022,105.29
3/22/2022,103.59
3/22/2022,72.78
3/22/2022,67.73
3/22/2022,66.11
3/23/2022,70.14
3/23/2022,77.21
3/23/2022,77.21
3/23/2022,77.22
3/23/2022,73.61
3/23/2022,96.38
3/23/2022,105.13
3/23/2022,176.05
3/23/2022,126.02
3/23/2022,105.11
3/23/2022,107.36
3/23/2022,77.19
3/23/2022,70.95
3/23/2022,77.2
3/23/2022,77.18
3/23/2022,101.91
3/23/2022,105.89
3/23/2022,107.19
3/23/2022,108.79
3/23/2022,108.78
3/23/2022,108.39
3/23/2022,109.09
3/23/2022,108.43
3/23/2022,88.69
3/24/2022,78.14
3/24/2022,64.46
3/24/2022,62.85
3/24/2022,69.95
3/24/2022,70.29
3/24/2022,71.41
3/24/2022,88.37
3/24/2022,96.71
3/24/2022,81.53
3/24/2022,89.4
3/24/2022,103.93
3/24/2022,105.7
3/24/2022,77.23
3/24/2022,108.37
3/24/2022,98.28
3/24/2022,91.37
3/24/2022,101.8
3/24/2022,92.09
3/24/2022,109.18
3/24/2022,110.45
3/24/2022,109.25
3/24/2022,104.74
3/24/2022,89.85
3/24/2022,94.69
3/25/2022,95.49
3/25/2022,77.23
3/25/2022,77.2
3/25/2022,77.21
3/25/2022,75.78
3/25/2022,90.6
3/25/2022,107.38
3/25/2022,111.9
3/25/2022,111.23
3/25/2022,111.74
3/25/2022,112.02
3/25/2022,112.65
3/25/2022,111.09
3/25/2022,109.52
3/25/2022,111.62
3/25/2022,114.93
3/25/2022,110.34
3/25/2022,109.53
3/25/2022,112.48
3/25/2022,110.59
3/25/2022,108.18
3/25/2022,100.07
3/25/2022,93.6
3/25/2022,86.43
3/26/2022,77.22
3/26/2022,83.18
3/26/2022,101.29
3/26/2022,102.08
3/26/2022,103.5
3/26/2022,112.03
3/26/2022,109.84
3/26/2022,112.67
3/26/2022,103.27
3/26/2022,111.25
3/26/2022,102.93
3/26/2022,82.27
3/26/2022,72.35
3/26/2022,74.55
3/26/2022,77.2
3/26/2022,98.85
3/26/2022,77.2
3/26/2022,77.22
3/26/2022,77.2
3/26/2022,77.2
3/26/2022,77.21
3/26/2022,79.57
3/26/2022,82.78
3/26/2022,76.52
3/27/2022,77.2
3/27/2022,77.21
3/27/2022,77.21
3/27/2022,75.29
3/27/2022,77.21
3/27/2022,79.54
3/27/2022,77.22
3/27/2022,77.21
3/27/2022,79.57
3/27/2022,95.18
3/27/2022,79.59
3/27/2022,81.93
3/27/2022,77.19
3/27/2022,76.58
3/27/2022,77.19
3/27/2022,90.25
3/27/2022,112.02
3/27/2022,112.36
3/27/2022,113.06
3/27/2022,112.68
3/27/2022,128
3/27/2022,112.77
3/27/2022,106.82
3/27/2022,106.28
3/28/2022,107.21
3/28/2022,111.24
3/28/2022,111.35
3/28/2022,110.76
3/28/2022,111.83
3/28/2022,117.61
3/28/2022,120.84
3/28/2022,116.22
3/28/2022,114.74
3/28/2022,113.94
3/28/2022,111.89
3/28/2022,111.89
3/28/2022,107.41
3/28/2022,106.57
3/28/2022,108.95
3/28/2022,111.47
3/28/2022,115.56
3/28/2022,117.93
3/28/2022,133.54
3/28/2022,136.84
3/28/2022,119.01
3/28/2022,116.94
3/28/2022,112.59
3/28/2022,110.79
3/29/2022,111.67
3/29/2022,109.41
3/29/2022,110.19
3/29/2022,107.02
3/29/2022,108.38
3/29/2022,127.52
3/29/2022,128.94
3/29/2022,118.51
3/29/2022,115.59
3/29/2022,112.88
3/29/2022,114.88
3/29/2022,111.48
3/29/2022,111.71
3/29/2022,111.49
3/29/2022,103.41
3/29/2022,106.47
3/29/2022,110.91
3/29/2022,110.88
3/29/2022,118.59
3/29/2022,123.29
3/29/2022,113.6
3/29/2022,113.07
3/29/2022,111.65
3/29/2022,104.51
3/30/2022,108.1
3/30/2022,98.33
3/30/2022,77.2
3/30/2022,79.69
3/30/2022,102.05
3/30/2022,110.24
3/30/2022,121.83
3/30/2022,121.71
3/30/2022,111.42
3/30/2022,116.67
3/30/2022,111.42
3/30/2022,110.79
3/30/2022,110.24
3/30/2022,133.71
3/30/2022,274.37
3/30/2022,130.51
3/30/2022,111.94
3/30/2022,110.27
3/30/2022,107.65
3/30/2022,97.66
3/30/2022,110.93
3/30/2022,120.2
3/30/2022,232.15
3/30/2022,99.3
3/31/2022,92.21
3/31/2022,65.73
3/31/2022,62.85
3/31/2022,62.85
3/31/2022,70.4
3/31/2022,76.42
3/31/2022,105.52
3/31/2022,77.22
3/31/2022,71.8
3/31/2022,70.53
3/31/2022,77.2
3/31/2022,77.19
3/31/2022,81.43
3/31/2022,87.85
3/31/2022,74.45
3/31/2022,74.4
3/31/2022,73.21
3/31/2022,76.58
3/31/2022,75.09
3/31/2022,76.1
3/31/2022,112.5
3/31/2022,98.69
3/31/2022,78.72
3/31/2022,86.22
4/1/2022,90.3
4/1/2022,100.27
4/1/2022,80.3
4/1/2022,76.26
4/1/2022,91.39
4/1/2022,111.7
4/1/2022,114.18
4/1/2022,122.46
4/1/2022,114.87
4/1/2022,101.19
4/1/2022,96.93
4/1/2022,90.53
4/1/2022,76.07
4/1/2022,75.58
4/1/2022,73.13
4/1/2022,77.77
4/1/2022,99.95
4/1/2022,100.85
4/1/2022,122.77
4/1/2022,143.7
4/1/2022,96.92
4/1/2022,103.46
4/1/2022,104.53
4/1/2022,110.41
4/2/2022,117.46
4/2/2022,113.89
4/2/2022,110.61
4/2/2022,115.8
4/2/2022,114.88
4/2/2022,117.01
4/2/2022,115.51
4/2/2022,110.79
4/2/2022,105.59
4/2/2022,112.03
4/2/2022,112.8
4/2/2022,112.42
4/2/2022,114.17
4/2/2022,114.53
4/2/2022,114.21
4/2/2022,107.07
4/2/2022,113.18
4/2/2022,118.38
4/2/2022,116.64
4/2/2022,117
4/2/2022,116.43
4/2/2022,114.02
4/2/2022,109.31
4/2/2022,112.57
4/3/2022,91.18
4/3/2022,77.25
4/3/2022,107.02
4/3/2022,108.61
4/3/2022,111.22
4/3/2022,101.74
4/3/2022,93.07
4/3/2022,111.11
4/3/2022,114.84
4/3/2022,113.59
4/3/2022,114.2
4/3/2022,116.99
4/3/2022,117.58
4/3/2022,120.25
4/3/2022,117.9
4/3/2022,121.38
4/3/2022,126.79
4/3/2022,124.86
4/3/2022,138.84
4/3/2022,136.59
4/3/2022,126.09
4/3/2022,124.08
4/3/2022,122.02
4/3/2022,113.1
4/4/2022,114.66
4/4/2022,114.4
4/4/2022,114.42
4/4/2022,116.4
4/4/2022,116.76
4/4/2022,145.38
4/4/2022,134.06
4/4/2022,122.51
4/4/2022,124.4
4/4/2022,182.03
4/4/2022,157.09
4/4/2022,118.35
4/4/2022,133.49
4/4/2022,114.98
4/4/2022,110.79
4/4/2022,109.49
4/4/2022,122.41
4/4/2022,133.17
4/4/2022,145.33
4/4/2022,140.65
4/4/2022,122.81
4/4/2022,113.01
4/4/2022,111.95
4/4/2022,110.37
4/5/2022,103.34
4/5/2022,82.6
4/5/2022,89.28
4/5/2022,109.52
4/5/2022,103.24
4/5/2022,129.77
4/5/2022,186.65
4/5/2022,170.73
4/5/2022,170
4/5/2022,135.91
4/5/2022,129.53
4/5/2022,150.86
4/5/2022,121.28
4/5/2022,122.13
4/5/2022,116
4/5/2022,120.64
4/5/2022,118.13
4/5/2022,117.74
4/5/2022,117.61
4/5/2022,117.43
4/5/2022,119.6
4/5/2022,80.01
4/5/2022,70.92
4/5/2022,73.71
4/6/2022,76.55
4/6/2022,76.58
4/6/2022,77.16
4/6/2022,80.39
4/6/2022,88.53
4/6/2022,99.55
4/6/2022,100.92
4/6/2022,114.78
4/6/2022,109.37
4/6/2022,92.27
4/6/2022,73.91
4/6/2022,76.58
4/6/2022,88.11
4/6/2022,151.22
4/6/2022,102.7
4/6/2022,93.7
4/6/2022,104.65
4/6/2022,104.93
4/6/2022,117.85
4/6/2022,118.49
4/6/2022,163.83
4/6/2022,162.18
4/6/2022,107.45
4/6/2022,100.14
4/7/2022,76.49
4/7/2022,73.48
4/7/2022,77.17
4/7/2022,75.78
4/7/2022,67.88
4/7/2022,100.16
4/7/2022,115.93
4/7/2022,119.85
4/7/2022,119.05
4/7/2022,117.32
4/7/2022,98.84
4/7/2022,86.35
4/7/2022,76.21
4/7/2022,82.69
4/7/2022,121.29
4/7/2022,123.99
4/7/2022,128.69
4/7/2022,132.08
4/7/2022,141.01
4/7/2022,198.73
4/7/2022,124.16
4/7/2022,111.76
4/7/2022,124
4/7/2022,102.81
4/8/2022,92.92
4/8/2022,76.21
4/8/2022,76.22
4/8/2022,94.72
4/8/2022,100.8
4/8/2022,118.06
4/8/2022,137.39
4/8/2022,133.71
4/8/2022,144.1
4/8/2022,130.21
4/8/2022,120.85
4/8/2022,117.39
4/8/2022,103.81
4/8/2022,76.83
4/8/2022,109.78
4/8/2022,114.46
4/8/2022,96.79
4/8/2022,106.96
4/8/2022,113.26
4/8/2022,120.88
4/8/2022,118.13
